VERSION;TYPE;PEERS;ROUTES;;TOTAL_ROUTES;TOTAL_PREFICES;RSS;SZ;VSZ;i;TIMEDIF;DATETIME
v2.0.8-169-ga840170e;single;100;316228;;594700;201496;189820;49025;196100;304;93.885631448;2022-02-03@22:50:47
v2.0.8-169-ga840170e;single;100;316228;;594700;201496;189936;49024;196096;307;93.718667948;2022-02-03@22:52:27
v2.0.8-169-ga840170e;single;100;316228;;594700;201496;189684;49048;196192;311;95.479295293;2022-02-03@22:54:09
v2.0.8-191-g68d8716f;single;100;316228;;594700;201496;278044;1681838;6727352;39;12.991570954;2022-02-03@22:54:30
v2.0.8-191-g68d8716f;single;100;316228;;594700;201496;284024;1681676;6726704;43;13.628427391;2022-02-03@22:54:50
v2.0.8-191-g68d8716f;single;100;316228;;594700;201496;274952;1681556;6726224;43;13.712076806;2022-02-03@22:55:10
v2.0.8-191-g68d8716f;single;100;316228;;594700;201496;273044;1681485;6725940;42;13.567492096;2022-02-03@22:55:30
v2.0.8-191-g68d8716f;single;100;316228;;594700;201496;270316;1681490;6725960;44;14.081979842;2022-02-03@22:55:50
v2.0.8-191-g68d8716f;single;100;316228;;594700;201496;285300;1681663;6726652;42;13.549905521;2022-02-03@22:56:10
v2.0.8-191-g68d8716f;single;100;316228;;594700;201496;286388;1681718;6726872;41;13.619843838;2022-02-03@22:56:30
v2.0.8-191-g68d8716f;single;100;316228;;594700;201496;294848;1681529;6726116;41;13.088778724;2022-02-03@22:56:49
v2.0.8;mulimex;100;316228;;594700;201496;8107348;2028392;8113568;744;232.149537321;2022-02-03@23:01:19
v2.0.8;mulimex;100;316228;;594700;201496;8107244;2028310;8113240;736;229.958512113;2022-02-03@23:05:37
v2.0.8;mulimex;100;316228;;594700;201496;8106976;2028275;8113100;743;231.654842647;2022-02-03@23:09:56
v2.0.8;mulimex;100;316228;;594700;201496;8106992;2028273;8113092;746;232.129673523;2022-02-03@23:14:17
v2.0.8;mulimex;100;316228;;594700;201496;8106600;2028210;8112840;737;229.554222979;2022-02-03@23:18:34
v2.0.8;mulimex;100;316228;;594700;201496;8107712;2028471;8113884;751;234.494652088;2022-02-03@23:22:57
v2.0.8;mulimex;100;316228;;594700;201496;8107796;2028488;8113952;752;234.014058385;2022-02-03@23:27:19
v2.0.8;mulimex;100;316228;;594700;201496;8106820;2028306;8113224;742;232.352721373;2022-02-03@23:31:39
v2.0.8-169-ga840170e;mulimex;100;316228;;594700;201496;7087564;3385224;13540896;341;109.590811701;2022-02-03@23:33:59
v2.0.8-169-ga840170e;mulimex;100;316228;;594700;201496;7099004;3410833;13643332;340;109.371342924;2022-02-03@23:35:55
v2.0.8-169-ga840170e;mulimex;100;316228;;594700;201496;7093720;3410517;13642068;341;109.316081405;2022-02-03@23:37:51
v2.0.8-169-ga840170e;mulimex;100;316228;;594700;201496;7097424;3410895;13643580;347;111.311301898;2022-02-03@23:39:48
v2.0.8-169-ga840170e;mulimex;100;316228;;594700;201496;7095676;3410748;13642992;337;107.727156113;2022-02-03@23:41:43
v2.0.8-169-ga840170e;mulimex;100;316228;;594700;201496;7095960;3410745;13642980;341;109.315866822;2022-02-03@23:43:38
v2.0.8-169-ga840170e;mulimex;100;316228;;594700;201496;7095160;3410836;13643344;343;109.834171047;2022-02-03@23:45:35
v2.0.8-169-ga840170e;mulimex;100;316228;;594700;201496;7086284;3410741;13642964;336;108.454875353;2022-02-03@23:47:29
v2.0.8-191-g68d8716f;mulimex;100;316228;;594700;201496;7127860;3766550;15066200;110;36.141478852;2022-02-03@23:48:14
v2.0.8-191-g68d8716f;mulimex;100;316228;;594700;201496;7088924;3766959;15067836;113;37.105573021;2022-02-03@23:48:58
v2.0.8-191-g68d8716f;mulimex;100;316228;;594700;201496;7113216;3767180;15068720;108;35.893775294;2022-02-03@23:49:41
v2.0.8-191-g68d8716f;mulimex;100;316228;;594700;201496;7117152;3766154;15064616;108;36.226685625;2022-02-03@23:50:24
v2.0.8-191-g68d8716f;mulimex;100;316228;;594700;201496;7128784;3767280;15069120;112;37.084410516;2022-02-03@23:51:07
v2.0.8-191-g68d8716f;mulimex;100;316228;;594700;201496;7119932;3766496;15065984;107;35.669195527;2022-02-03@23:51:50
v2.0.8-191-g68d8716f;mulimex;100;316228;;594700;201496;7122968;3766800;15067200;111;36.608013515;2022-02-03@23:52:33
v2.0.8-191-g68d8716f;mulimex;100;316228;;594700;201496;7116372;3766900;15067600;107;35.877353209;2022-02-03@23:53:16
v2.0.8;multi;316;316228;;605518;201425;17307992;4328576;17314304;2809;870.551840019;2022-02-04@00:09:04
v2.0.8;multi;316;316228;;605518;201425;17207996;4303513;17214052;2698;829.071886658;2022-02-04@00:23:56
v2.0.8;multi;316;316228;;605518;201425;17208308;4303605;17214420;2674;819.361342283;2022-02-04@00:38:35
v2.0.8;multi;316;316228;;605518;201425;17208004;4303551;17214204;2670;823.315155878;2022-02-04@00:53:21
v2.0.8;multi;316;316228;;605518;201425;17208836;4303729;17214916;2492;772.014621618;2022-02-04@01:07:14
v2.0.8;multi;316;316228;;605518;201425;17243636;4312452;17249808;2792;875.779224129;2022-02-04@01:22:50
v2.0.8;multi;316;316228;;605518;201425;17245172;4312881;17251524;2831;873.660704816;2022-02-04@01:38:26
v2.0.8;multi;316;316228;;605518;201425;17300016;4326527;17306108;2769;867.511493212;2022-02-04@01:53:56
v2.0.8-169-ga840170e;multi;316;316228;;605518;201425;14792416;5658059;22632236;756;235.643579755;2022-02-04@01:58:55
v2.0.8-169-ga840170e;multi;316;316228;;605518;201425;14821224;5659807;22639228;752;238.248681634;2022-02-04@02:03:02
v2.0.8-169-ga840170e;multi;316;316228;;605518;201425;14798724;5658831;22635324;746;233.427721359;2022-02-04@02:07:04
v2.0.8-169-ga840170e;multi;316;316228;;605518;201425;14841148;5659475;22637900;745;232.379694235;2022-02-04@02:11:04
v2.0.8-169-ga840170e;multi;316;316228;;605518;201425;14805648;5658484;22633936;729;229.517788038;2022-02-04@02:15:02
v2.0.8-169-ga840170e;multi;316;316228;;605518;201425;14804976;5658262;22633048;716;226.744668934;2022-02-04@02:18:58
v2.0.8-169-ga840170e;multi;316;316228;;605518;201425;14788832;5663254;22653016;756;235.082023175;2022-02-04@02:23:01
v2.0.8-169-ga840170e;multi;316;316228;;605518;201425;14804096;5659887;22639548;735;230.637917609;2022-02-04@02:27:01
v2.0.8-191-g68d8716f;multi;316;316228;;605518;201425;14763464;5634658;22538632;279;92.779800466;2022-02-04@08:26:22
v2.0.8-191-g68d8716f;multi;316;316228;;605518;201425;14735604;5631130;22524520;292;96.090570635;2022-02-04@08:28:07
v2.0.8-191-g68d8716f;multi;316;316228;;605518;201425;14787760;5632334;22529336;290;95.511633749;2022-02-04@08:29:51
v2.0.8-191-g68d8716f;multi;316;316228;;605518;201425;14778740;5633729;22534916;288;95.175872462;2022-02-04@08:31:35
v2.0.8-191-g68d8716f;multi;316;316228;;605518;201425;14756132;5633118;22532472;281;93.642143708;2022-02-04@08:33:18
v2.0.8-191-g68d8716f;multi;316;316228;;605518;201425;14758256;5631060;22524240;281;93.073872008;2022-02-04@08:35:01
v2.0.8-191-g68d8716f;multi;316;316228;;605518;201425;14775988;5631445;22525780;279;92.396968930;2022-02-04@08:36:42
v2.0.8-191-g68d8716f;multi;316;316228;;605518;201425;14762508;5633703;22534812;285;93.461486369;2022-02-04@08:38:25
v2.0.8;imex;316;316228;;605518;201425;7980864;1996762;7987048;1506;457.425045540;2022-02-04@08:48:22
v2.0.8;imex;316;316228;;605518;201425;7980804;1996782;7987128;1305;403.727207492;2022-02-04@08:55:34
v2.0.8;imex;316;316228;;605518;201425;7980404;1996584;7986336;1550;476.769339022;2022-02-04@09:03:59
v2.0.8;imex;316;316228;;605518;201425;7981236;1996916;7987664;1270;389.463041735;2022-02-04@09:10:57
v2.0.8;imex;316;316228;;605518;201425;7981284;1996872;7987488;1286;397.470156101;2022-02-04@09:18:01
v2.0.8;imex;316;316228;;605518;201425;7980524;1996715;7986860;1399;426.729209665;2022-02-04@09:25:36
v2.0.8;imex;316;316228;;605518;201425;7981252;1996885;7987540;1326;410.426199039;2022-02-04@09:32:55
v2.0.8;imex;316;316228;;605518;201425;7980892;1996811;7987244;1357;415.256561958;2022-02-04@09:40:18
v2.0.8-169-ga840170e;imex;316;316228;;605518;201425;7405736;1862510;7450040;1450;444.886006164;2022-02-04@09:48:13
v2.0.8-169-ga840170e;imex;316;316228;;605518;201425;7402644;1861797;7447188;1476;452.510565340;2022-02-04@09:55:52
v2.0.8-169-ga840170e;imex;316;316228;;605518;201425;7404632;1862271;7449084;1452;447.399196936;2022-02-04@10:03:26
v2.0.8-169-ga840170e;imex;316;316228;;605518;201425;7405164;1862336;7449344;1482;454.833471197;2022-02-04@10:11:08
v2.0.8-169-ga840170e;imex;316;316228;;605518;201425;7409544;1863466;7453864;1459;448.235195972;2022-02-04@10:18:43
v2.0.8-169-ga840170e;imex;316;316228;;605518;201425;7405004;1862319;7449276;1445;446.163542914;2022-02-04@10:26:16
v2.0.8-169-ga840170e;imex;316;316228;;605518;201425;7406596;1862759;7451036;1438;440.176631357;2022-02-04@10:33:43
v2.0.8-169-ga840170e;imex;316;316228;;605518;201425;7408616;1863264;7453056;1458;447.140033673;2022-02-04@10:41:17
v2.0.8-191-g68d8716f;imex;316;316228;;605518;201425;7557196;3812196;15248784;180;58.596244368;2022-02-04@10:42:24
v2.0.8-191-g68d8716f;imex;316;316228;;605518;201425;7554484;3811724;15246896;172;54.001143070;2022-02-04@10:43:26
v2.0.8-191-g68d8716f;imex;316;316228;;605518;201425;7579636;3829985;15319940;171;54.666351487;2022-02-04@10:44:27
v2.0.8-191-g68d8716f;imex;316;316228;;605518;201425;7589172;3829683;15318732;172;54.598314694;2022-02-04@10:45:29
v2.0.8-191-g68d8716f;imex;316;316228;;605518;201425;7576196;3814594;15258376;166;53.493274344;2022-02-04@10:46:30
v2.0.8-191-g68d8716f;imex;316;316228;;605518;201425;7586412;3814603;15258412;179;56.936863522;2022-02-04@10:47:34
v2.0.8-191-g68d8716f;imex;316;316228;;605518;201425;7566520;3828995;15315980;164;52.511771033;2022-02-04@10:48:34
v2.0.8-191-g68d8716f;imex;316;316228;;605518;201425;7567552;3812995;15251980;175;55.069025368;2022-02-04@10:49:36
v2.0.8;single;316;316228;;605518;201425;509324;128865;515460;1380;415.648631744;2022-02-04@10:58:50
v2.0.8;single;316;316228;;605518;201425;966508;243161;972644;1516;468.456778094;2022-02-04@11:06:45
v2.0.8;single;316;316228;;605518;201425;276532;70609;282436;1219;378.805497653;2022-02-04@11:13:11
v2.0.8;single;316;316228;;605518;201425;278040;71016;284064;1149;358.263179534;2022-02-04@11:19:16
v2.0.8;single;316;316228;;605518;201425;392924;99730;398920;1327;404.128967370;2022-02-04@11:26:06
v2.0.8;single;316;316228;;605518;201425;673448;169888;679552;1351;416.628110316;2022-02-04@11:33:10
v2.0.8;single;316;316228;;605518;201425;278084;71045;284180;1208;370.203251669;2022-02-04@11:39:26
v2.0.8;single;316;316228;;605518;201425;548584;138660;554640;1279;395.891527753;2022-02-04@11:46:09
v2.0.8-169-ga840170e;single;316;316228;;605518;201425;260072;66622;266488;1096;340.041956132;2022-02-04@11:51:58
v2.0.8-169-ga840170e;single;316;316228;;605518;201425;259648;66508;266032;1078;335.014727662;2022-02-04@11:57:39
v2.0.8-169-ga840170e;single;316;316228;;605518;201425;259848;66565;266260;1073;331.370046549;2022-02-04@12:03:17
v2.0.8-169-ga840170e;single;316;316228;;605518;201425;259428;66423;265692;1068;332.814228795;2022-02-04@12:08:56
v2.0.8-169-ga840170e;single;316;316228;;605518;201425;260168;66647;266588;1118;348.011919095;2022-02-04@12:14:50
v2.0.8-169-ga840170e;single;316;316228;;605518;201425;259892;66578;266312;1131;348.822271704;2022-02-04@12:20:45
v2.0.8-169-ga840170e;single;316;316228;;605518;201425;259480;66508;266032;1061;331.195207230;2022-02-04@12:26:23
v2.0.8-169-ga840170e;single;316;316228;;605518;201425;260200;66607;266428;1087;338.285705124;2022-02-04@12:32:07
v2.0.8-191-g68d8716f;single;316;316228;;605518;201425;911804;2118525;8474100;125;39.518096999;2022-02-04@12:32:55
v2.0.8-191-g68d8716f;single;316;316228;;605518;201425;815276;2118169;8472676;120;36.844198798;2022-02-04@12:33:39
v2.0.8-191-g68d8716f;single;316;316228;;605518;201425;681948;2118037;8472148;124;36.959847432;2022-02-04@12:34:22
v2.0.8-191-g68d8716f;single;316;316228;;605518;201425;816200;2118201;8472804;130;39.074425331;2022-02-04@12:35:07
v2.0.8-191-g68d8716f;single;316;316228;;605518;201425;1063488;2135067;8540268;133;38.955417885;2022-02-04@12:35:53
v2.0.8-191-g68d8716f;single;316;316228;;605518;201425;1005012;2117852;8471408;127;37.833442816;2022-02-04@12:36:37
v2.0.8-191-g68d8716f;single;316;316228;;605518;201425;950012;2134617;8538468;130;38.286585221;2022-02-04@12:37:21
v2.0.8-191-g68d8716f;single;316;316228;;605518;201425;894232;2118110;8472440;130;38.689491626;2022-02-04@12:38:06
v2.0.8;mulimex;316;316228;;605518;201425;24734548;6185147;24740588;2536;789.955851713;2022-02-04@12:53:37
v2.0.8;mulimex;316;316228;;605518;201425;24815564;6205449;24821796;2600;807.273637047;2022-02-04@13:08:32
v2.0.8;mulimex;316;316228;;605518;201425;24797948;6200990;24803960;2651;820.672513394;2022-02-04@13:23:40
v2.0.8;mulimex;316;316228;;605518;201425;24775484;6195433;24781732;2628;805.891996416;2022-02-04@13:38:36
v2.0.8;mulimex;316;316228;;605518;201425;24876948;6220750;24883000;2605;808.632610690;2022-02-04@13:53:33
v2.0.8;mulimex;316;316228;;605518;201425;24899644;6226481;24905924;2712;816.544034297;2022-02-04@14:08:39
v2.0.8;mulimex;316;316228;;605518;201425;24955640;6240487;24961948;2705;820.108112366;2022-02-04@14:23:47
v2.0.8;mulimex;316;316228;;605518;201425;24840172;6211627;24846508;2578;803.511887403;2022-02-04@14:38:39
v2.0.8-169-ga840170e;mulimex;316;316228;;605518;201425;21820368;7422244;29688976;1073;333.583600379;2022-02-04@14:45:43
v2.0.8-169-ga840170e;mulimex;316;316228;;605518;201425;21839208;7423739;29694956;1079;334.957842467;2022-02-04@14:51:28
v2.0.8-169-ga840170e;mulimex;316;316228;;605518;201425;21827228;7424919;29699676;1058;328.452798694;2022-02-04@14:57:07
v2.0.8-169-ga840170e;mulimex;316;316228;;605518;201425;21833420;7424204;29696816;1065;331.454453671;2022-02-04@15:02:49
v2.0.8-169-ga840170e;mulimex;316;316228;;605518;201425;21818232;7424229;29696916;1049;326.951643633;2022-02-04@15:08:26
v2.0.8-169-ga840170e;mulimex;316;316228;;605518;201425;21828132;7423116;29692464;1047;325.806422532;2022-02-04@15:14:02
v2.0.8-169-ga840170e;mulimex;316;316228;;605518;201425;21855080;7426232;29704928;1084;334.913148342;2022-02-04@15:19:47
v2.0.8-169-ga840170e;mulimex;316;316228;;605518;201425;21835420;7424973;29699892;1048;323.582718950;2022-02-04@15:25:21
v2.0.8-191-g68d8716f;mulimex;316;316228;;605518;201425;21869936;7319450;29277800;359;116.841816757;2022-02-04@15:27:30
v2.0.8-191-g68d8716f;mulimex;316;316228;;605518;201425;21804616;7317773;29271092;358;116.057090932;2022-02-04@15:29:38
v2.0.8-191-g68d8716f;mulimex;316;316228;;605518;201425;21861600;7319248;29276992;361;115.904053186;2022-02-04@15:31:44
v2.0.8-191-g68d8716f;mulimex;316;316228;;605518;201425;21866584;7318595;29274380;368;120.459762331;2022-02-04@15:33:56
v2.0.8-191-g68d8716f;mulimex;316;316228;;605518;201425;21880744;7318389;29273556;352;113.731656309;2022-02-04@15:36:01
v2.0.8-191-g68d8716f;mulimex;316;316228;;605518;201425;21883128;7321479;29285916;348;113.307114826;2022-02-04@15:38:05
v2.0.8-191-g68d8716f;mulimex;316;316228;;605518;201425;21891432;7322635;29290540;360;116.228471720;2022-02-04@15:40:13
v2.0.8-191-g68d8716f;mulimex;316;316228;;605518;201425;21870960;7317581;29270324;354;115.435152216;2022-02-04@15:42:20
v2.0.8;imex;1000;316228;;609729;202295;24622920;6157260;24629040;5938;2002.821686171;2022-02-04@17:39:58
v2.0.8;imex;1000;316228;;609729;202295;24273696;6069967;24279868;5595;1930.856731525;2022-02-04@18:13:42
v2.0.8;imex;1000;316228;;609729;202295;24271368;6069397;24277588;5962;1920.432548555;2022-02-04@18:47:53
v2.0.8;imex;1000;316228;;609729;202295;24274296;6070117;24280468;5588;1931.745936351;2022-02-04@19:21:24
v2.0.8;imex;1000;316228;;609729;202295;23692748;5924760;23699040;4347;1453.827263562;2022-02-04@19:46:58
v2.0.8;imex;1000;316228;;609729;202295;24275116;6070322;24281288;5529;1930.265015200;2022-02-04@20:20:53
v2.0.8;imex;1000;316228;;609729;202295;24274860;6070289;24281156;5623;1947.827149176;2022-02-04@20:55:29
v2.0.8;imex;1000;316228;;609729;202295;24275892;6070487;24281948;5490;1911.765756494;2022-02-04@21:28:47
v2.0.8-169-ga840170e;imex;1000;316228;;609729;202295;22684812;5735494;22941976;4841;1530.477395432;2022-02-04@21:56:00
v2.0.8-169-ga840170e;imex;1000;316228;;609729;202295;22673652;5700034;22800136;4974;1552.738683247;2022-02-04@22:22:04
v2.0.8-169-ga840170e;imex;1000;316228;;609729;202295;22665560;5698052;22792208;4956;1546.399044334;2022-02-04@22:48:02
v2.0.8-169-ga840170e;imex;1000;316228;;609729;202295;22677224;5700869;22803476;4812;1544.484917526;2022-02-04@23:13:58
v2.0.8-169-ga840170e;imex;1000;316228;;609729;202295;22687808;5703564;22814256;4993;1557.960861845;2022-02-04@23:40:07
v2.0.8-169-ga840170e;imex;1000;316228;;609729;202295;22677220;5700937;22803748;5010;1555.873035787;2022-02-05@00:06:15
v2.0.8-169-ga840170e;imex;1000;316228;;609729;202295;22681472;5702011;22808044;5015;1564.670112520;2022-02-05@00:32:32
v2.0.8-169-ga840170e;imex;1000;316228;;609729;202295;22683124;5702408;22809632;4981;1560.490669282;2022-02-05@00:58:44
v2.0.8-191-g68d8716f;imex;1000;316228;;609729;202295;25052564;7506753;30027012;546;166.701338606;2022-02-05@01:01:44
v2.0.8-191-g68d8716f;imex;1000;316228;;609729;202295;26078556;7564950;30259800;576;171.186004132;2022-02-05@01:04:52
v2.0.8-191-g68d8716f;imex;1000;316228;;609729;202295;26137948;7583714;30334856;565;170.165447838;2022-02-05@01:08:02
v2.0.8-191-g68d8716f;imex;1000;316228;;609729;202295;25577612;7546220;30184880;563;172.713776047;2022-02-05@01:11:12
v2.0.8-191-g68d8716f;imex;1000;316228;;609729;202295;25481304;7559229;30236916;554;169.639453386;2022-02-05@01:14:21
v2.0.8-191-g68d8716f;imex;1000;316228;;609729;202295;25983844;7549779;30199116;540;170.372893769;2022-02-05@01:17:27
v2.0.8-191-g68d8716f;imex;1000;316228;;609729;202295;26315352;7656935;30627740;623;183.826687009;2022-02-05@01:20:48
v2.0.8-191-g68d8716f;imex;1000;316228;;609729;202295;27625032;7749186;30996744;721;229.231241024;2022-02-05@01:30:17
v2.0.8;single;1000;316228;;609729;202295;10792640;2699685;10798740;5912;2036.834114064;2022-02-05@02:16:59
v2.0.8;single;1000;316228;;609729;202295;6098948;1526244;6104976;5806;2044.103052699;2022-02-05@02:55:06
v2.0.8;single;1000;316228;;609729;202295;10465428;2617842;10471368;5694;2007.650305528;2022-02-05@03:28:44
v2.0.8;single;1000;316228;;609729;202295;1073948;270018;1080072;5636;1983.623219556;2022-02-05@04:06:04
v2.0.8;single;1000;316228;;609729;202295;12223736;3057419;12229676;6758;2204.906028987;2022-02-05@04:50:23
v2.0.8;single;1000;316228;;609729;202295;403600;102476;409904;5513;1929.831781026;2022-02-05@05:22:42
v2.0.8;single;1000;316228;;609729;202295;8320348;2081604;8326416;5719;2036.542076734;2022-02-05@05:56:48
v2.0.8;single;1000;316228;;609729;202295;11171468;2794388;11177552;6136;2138.570605368;2022-02-05@06:32:37
v2.0.8-169-ga840170e;single;1000;316228;;609729;202295;431804;109511;438044;3766;1174.736554296;2022-02-05@06:52:24
v2.0.8-169-ga840170e;single;1000;316228;;609729;202295;424320;107641;430564;3721;1177.436043110;2022-02-05@07:12:08
v2.0.8-169-ga840170e;single;1000;316228;;609729;202295;432144;109601;438404;3773;1187.099384005;2022-02-05@07:32:02
v2.0.8-169-ga840170e;single;1000;316228;;609729;202295;430932;109314;437256;3859;1212.350914498;2022-02-05@07:52:20
v2.0.8-169-ga840170e;single;1000;316228;;609729;202295;428912;108789;435156;3736;1173.267382896;2022-02-05@08:12:00
v2.0.8-169-ga840170e;single;1000;316228;;609729;202295;432600;109734;438936;3838;1192.131359003;2022-02-05@08:31:59
v2.0.8-169-ga840170e;single;1000;316228;;609729;202295;435392;110442;441768;3857;1203.855684546;2022-02-05@08:52:09
v2.0.8-169-ga840170e;single;1000;316228;;609729;202295;432156;109626;438504;3690;1148.847959233;2022-02-05@09:11:24
v2.0.8-191-g68d8716f;single;1000;316228;;609729;202295;12629088;4108840;16435360;711;244.839083367;2022-02-05@09:15:38
v2.0.8-191-g68d8716f;single;1000;316228;;609729;202295;11800340;3941170;15764680;731;254.074450970;2022-02-05@09:20:07
v2.0.8-191-g68d8716f;single;1000;316228;;609729;202295;14532820;4757847;19031388;881;308.014000549;2022-02-05@09:33:14
v2.0.8-191-g68d8716f;single;1000;316228;;609729;202295;13171428;4439572;17758288;796;244.992738331;2022-02-05@09:37:26
v2.0.8-191-g68d8716f;single;1000;316228;;609729;202295;13561724;4545775;18183100;715;248.739982640;2022-02-05@09:45:16
v2.0.8-191-g68d8716f;single;1000;316228;;609729;202295;12543864;4265013;17060052;698;242.845807132;2022-02-05@09:49:34
v2.0.8-191-g68d8716f;single;1000;316228;;609729;202295;12744408;4202327;16809308;800;286.580612795;2022-02-05@09:58:04
v2.0.8-191-g68d8716f;single;1000;316228;;609729;202295;12966908;4350806;17403224;928;337.771646463;2022-02-05@10:03:56
v2.0.8;multi;10;1000000;;1316089;765345;2173232;544852;2179408;104;54.325874816;2022-02-05@10:10:05
v2.0.8;multi;10;1000000;;1316089;765345;2173628;544984;2179936;105;54.988035724;2022-02-05@10:11:09
v2.0.8;multi;10;1000000;;1316089;765345;2173456;544869;2179476;103;54.051979815;2022-02-05@10:12:12
v2.0.8;multi;10;1000000;;1316089;765345;2173000;544834;2179336;105;54.244819351;2022-02-05@10:13:14
v2.0.8;multi;10;1000000;;1316089;765345;2173844;544972;2179888;107;55.518375233;2022-02-05@10:14:19
v2.0.8;multi;10;1000000;;1316089;765345;2172860;544799;2179196;104;54.477336274;2022-02-05@10:15:22
v2.0.8;multi;10;1000000;;1316089;765345;2173272;544877;2179508;104;54.368082128;2022-02-05@10:16:25
v2.0.8;multi;10;1000000;;1316089;765345;2173008;544756;2179024;105;54.847246134;2022-02-05@10:17:28
v2.0.8-169-ga840170e;multi;10;1000000;;1316089;765345;1835436;603275;2413100;35;21.093173544;2022-02-05@10:18:00
v2.0.8-169-ga840170e;multi;10;1000000;;1316089;765345;1835108;603242;2412968;36;21.250465165;2022-02-05@10:18:29
v2.0.8-169-ga840170e;multi;10;1000000;;1316089;765345;1835120;603283;2413132;36;21.454543594;2022-02-05@10:18:57
v2.0.8-169-ga840170e;multi;10;1000000;;1316089;765345;1835240;603293;2413172;35;21.205366308;2022-02-05@10:19:26
v2.0.8-169-ga840170e;multi;10;1000000;;1316089;765345;1834924;603259;2413036;37;21.584010857;2022-02-05@10:19:54
v2.0.8-169-ga840170e;multi;10;1000000;;1316089;765345;1835096;603278;2413112;37;21.747764589;2022-02-05@10:20:23
v2.0.8-169-ga840170e;multi;10;1000000;;1316089;765345;1835464;603311;2413244;37;21.554958843;2022-02-05@10:20:52
v2.0.8-169-ga840170e;multi;10;1000000;;1316089;765345;1835020;603257;2413028;36;20.796240505;2022-02-05@10:21:20
v2.0.8-191-g68d8716f;multi;10;1000000;;1316089;765345;1851596;748048;2992192;21;11.470545795;2022-02-05@10:21:41
v2.0.8-191-g68d8716f;multi;10;1000000;;1316089;765345;1874960;748320;2993280;21;12.510108288;2022-02-05@10:22:00
v2.0.8-191-g68d8716f;multi;10;1000000;;1316089;765345;1853388;747957;2991828;21;11.339037879;2022-02-05@10:22:19
v2.0.8-191-g68d8716f;multi;10;1000000;;1316089;765345;1860752;747947;2991788;20;11.458786975;2022-02-05@10:22:38
v2.0.8-191-g68d8716f;multi;10;1000000;;1316089;765345;1849636;747809;2991236;21;11.184670493;2022-02-05@10:22:56
v2.0.8-191-g68d8716f;multi;10;1000000;;1316089;765345;1869088;748443;2993772;20;11.344524211;2022-02-05@10:23:15
v2.0.8-191-g68d8716f;multi;10;1000000;;1316089;765345;1860416;748197;2992788;20;11.148555078;2022-02-05@10:23:33
v2.0.8-191-g68d8716f;multi;10;1000000;;1316089;765345;1877784;748194;2992776;21;11.657953273;2022-02-05@10:23:52
v2.0.8;imex;10;1000000;;1316089;765345;1849452;463888;1855552;84;44.039838432;2022-02-05@10:25:38
v2.0.8;imex;10;1000000;;1316089;765345;1849296;463912;1855648;87;45.434500563;2022-02-05@10:26:31
v2.0.8;imex;10;1000000;;1316089;765345;1849876;463979;1855916;88;44.898942311;2022-02-05@10:27:24
v2.0.8;imex;10;1000000;;1316089;765345;1849696;463966;1855864;86;44.551704143;2022-02-05@10:28:16
v2.0.8;imex;10;1000000;;1316089;765345;1849596;463982;1855928;86;44.011534730;2022-02-05@10:29:08
v2.0.8;imex;10;1000000;;1316089;765345;1850236;464093;1856372;86;44.756151119;2022-02-05@10:30:01
v2.0.8;imex;10;1000000;;1316089;765345;1849324;463866;1855464;86;44.534863766;2022-02-05@10:30:53
v2.0.8;imex;10;1000000;;1316089;765345;1849504;463889;1855556;86;45.118214507;2022-02-05@10:31:46
v2.0.8;imex;10;1000000;;1316089;765345;1849640;463989;1855956;87;45.411629456;2022-02-05@10:58:28
v2.0.8;imex;10;1000000;;1316089;765345;1849124;463858;1855432;83;44.270380028;2022-02-05@10:59:20
v2.0.8;imex;10;1000000;;1316089;765345;1849604;463949;1855796;84;44.338739798;2022-02-05@11:00:12
v2.0.8;imex;10;1000000;;1316089;765345;1849468;463900;1855600;85;45.175721747;2022-02-05@11:01:05
v2.0.8;imex;10;1000000;;1316089;765345;1849732;463968;1855872;87;44.639490530;2022-02-05@11:01:58
v2.0.8;imex;10;1000000;;1316089;765345;1849844;463994;1855976;88;45.333969551;2022-02-05@11:02:51
v2.0.8;imex;10;1000000;;1316089;765345;1849036;463848;1855392;85;44.340897712;2022-02-05@11:03:43
v2.0.8;imex;10;1000000;;1316089;765345;1849352;463855;1855420;89;45.636895457;2022-02-05@11:04:37
v2.0.8-191-g68d8716f;imex;10;1000000;;1316089;765345;1591172;517388;2069552;52;32.538620092;2022-02-05@11:05:19
v2.0.8-191-g68d8716f;imex;10;1000000;;1316089;765345;1592704;512529;2050116;56;34.382643326;2022-02-05@11:06:01
v2.0.8-191-g68d8716f;imex;10;1000000;;1316089;765345;1592636;509587;2038348;52;32.563343526;2022-02-05@11:06:40
v2.0.8-191-g68d8716f;imex;10;1000000;;1316089;765345;1591848;515413;2061652;53;33.543034954;2022-02-05@11:07:21
v2.0.8-191-g68d8716f;imex;10;1000000;;1316089;765345;1591700;517549;2070196;55;35.501331671;2022-02-05@11:08:04
v2.0.8-191-g68d8716f;imex;10;1000000;;1316089;765345;1592640;514462;2057848;56;35.311793038;2022-02-05@11:08:46
v2.0.8-191-g68d8716f;imex;10;1000000;;1316089;765345;1590428;513287;2053148;53;32.513421822;2022-02-05@11:09:26
v2.0.8-191-g68d8716f;imex;10;1000000;;1316089;765345;1590960;513253;2053012;50;32.078524668;2022-02-05@11:10:05
